DRIVER;LONG;LAT;DAY;DAY_CORRIGIDO;03:00:00;TRIP;ID;PR;H;M;S;TIME_ACUM;SPD_MPH;SPD_KMH;ACEL_MS2;HEADING;ALTITUDE_FT;VALID_TIME;TIMESTAMP_GPS;CPOOL;CPOOLING_CHECK;WSB;UMP_YN;UMP;PICK_UP;ACTION;GPS_FILE;CIDADE;BAIRRO;NOME_RUA;HIERARQUIA_CWB;HIERARQUIA_CTB;LIMITE_VEL
A;-49.278553;-25.443940;;21/09/2022;;trip;Atrip;19:14:00;;;1;449;8.57;13.7880;-2.4500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278528;-25.443929;;21/09/2022;;trip;Atrip;19:14:01;;;1;450;6.80;10.9440;-0.7900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278509;-25.443922;;21/09/2022;;trip;Atrip;19:14:02;;;1;451;4.52;7.2720;-1.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278504;-25.443922;;21/09/2022;;trip;Atrip;19:14:03;;;1;452;1.19;1.9080;-1.4900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278505;-25.443922;;21/09/2022;;trip;Atrip;19:14:04;;;1;453;0.00;0.0000;-0.5300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278505;-25.443922;;21/09/2022;;trip;Atrip;19:14:05;;;1;454;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278506;-25.443922;;21/09/2022;;trip;Atrip;19:14:06;;;1;455;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278507;-25.443922;;21/09/2022;;trip;Atrip;19:14:07;;;1;456;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278507;-25.443922;;21/09/2022;;trip;Atrip;19:14:07;;;0;456;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278508;-25.443922;;21/09/2022;;trip;Atrip;19:14:09;;;2;458;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278509;-25.443922;;21/09/2022;;trip;Atrip;19:14:10;;;1;459;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278509;-25.443922;;21/09/2022;;trip;Atrip;19:14:11;;;1;460;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443922;;21/09/2022;;trip;Atrip;19:14:12;;;1;461;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443922;;21/09/2022;;trip;Atrip;19:14:12;;;0;461;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443921;;21/09/2022;;trip;Atrip;19:14:14;;;2;463;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443920;;21/09/2022;;trip;Atrip;19:14:15;;;1;464;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443920;;21/09/2022;;trip;Atrip;19:14:16;;;1;465;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443919;;21/09/2022;;trip;Atrip;19:14:17;;;1;466;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443919;;21/09/2022;;trip;Atrip;19:14:17;;;0;466;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443916;;21/09/2022;;trip;Atrip;19:14:19;;;2;468;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278510;-25.443915;;21/09/2022;;trip;Atrip;19:14:20;;;1;469;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278511;-25.443914;;21/09/2022;;trip;Atrip;19:14:21;;;1;470;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278511;-25.443914;;21/09/2022;;trip;Atrip;19:14:22;;;1;471;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278511;-25.443914;;21/09/2022;;trip;Atrip;19:14:22;;;0;471;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278511;-25.443912;;21/09/2022;;trip;Atrip;19:14:24;;;2;473;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278511;-25.443912;;21/09/2022;;trip;Atrip;19:14:25;;;1;474;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278512;-25.443911;;21/09/2022;;trip;Atrip;19:14:26;;;1;475;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278513;-25.443911;;21/09/2022;;trip;Atrip;19:14:27;;;1;476;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278513;-25.443911;;21/09/2022;;trip;Atrip;19:14:28;;;1;477;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278514;-25.443911;;21/09/2022;;trip;Atrip;19:14:29;;;1;478;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278515;-25.443911;;21/09/2022;;trip;Atrip;19:14:30;;;1;479;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278515;-25.443912;;21/09/2022;;trip;Atrip;19:14:31;;;1;480;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278514;-25.443912;;21/09/2022;;trip;Atrip;19:14:32;;;1;481;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278514;-25.443913;;21/09/2022;;trip;Atrip;19:14:33;;;1;482;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278514;-25.443913;;21/09/2022;;trip;Atrip;19:14:34;;;1;483;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278513;-25.443913;;21/09/2022;;trip;Atrip;19:14:35;;;1;484;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278513;-25.443913;;21/09/2022;;trip;Atrip;19:14:36;;;1;485;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278486;-25.443902;;21/09/2022;;trip;Atrip;19:14:37;;;1;486;6.89;11.0880;3.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278456;-25.443890;;21/09/2022;;trip;Atrip;19:14:38;;;1;487;7.25;11.6640;0.1600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278412;-25.443871;;21/09/2022;;trip;Atrip;19:14:39;;;1;488;10.22;16.4520;1.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278365;-25.443853;;21/09/2022;;trip;Atrip;19:14:40;;;1;489;11.19;18.0000;0.4300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278309;-25.443831;;21/09/2022;;trip;Atrip;19:14:41;;;1;490;13.54;21.7800;1.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278251;-25.443808;;21/09/2022;;trip;Atrip;19:14:42;;;1;491;13.69;22.0320;0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278193;-25.443785;;21/09/2022;;trip;Atrip;19:14:43;;;1;492;13.76;22.1400;0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278136;-25.443766;;21/09/2022;;trip;Atrip;19:14:44;;;1;493;13.31;21.4200;-0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278080;-25.443745;;21/09/2022;;trip;Atrip;19:14:45;;;1;494;12.84;20.6640;-0.2100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.278025;-25.443725;;21/09/2022;;trip;Atrip;19:14:46;;;1;495;12.75;20.5200;-0.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277968;-25.443705;;21/09/2022;;trip;Atrip;19:14:47;;;1;496;13.31;21.4200;0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277906;-25.443685;;21/09/2022;;trip;Atrip;19:14:48;;;1;497;15.17;24.4080;0.8300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277836;-25.443662;;21/09/2022;;trip;Atrip;19:14:49;;;1;498;16.71;26.8920;0.6900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277760;-25.443636;;21/09/2022;;trip;Atrip;19:14:50;;;1;499;18.15;29.1960;0.6400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277681;-25.443610;;21/09/2022;;trip;Atrip;19:14:51;;;1;500;18.53;29.8080;0.1700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277603;-25.443585;;21/09/2022;;trip;Atrip;19:14:52;;;1;501;18.50;29.7720;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277528;-25.443556;;21/09/2022;;trip;Atrip;19:14:53;;;1;502;19.02;30.6000;0.2300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277451;-25.443523;;21/09/2022;;trip;Atrip;19:14:54;;;1;503;19.60;31.5360;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277373;-25.443489;;21/09/2022;;trip;Atrip;19:14:55;;;1;504;19.44;31.2840;-0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277293;-25.443458;;21/09/2022;;trip;Atrip;19:14:56;;;1;505;20.02;32.2200;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277209;-25.443427;;21/09/2022;;trip;Atrip;19:14:57;;;1;506;20.43;32.8680;0.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277124;-25.443398;;21/09/2022;;trip;Atrip;19:14:58;;;1;507;20.32;32.6880;-0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.277038;-25.443368;;21/09/2022;;trip;Atrip;19:14:59;;;1;508;20.79;33.4440;0.2100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276951;-25.443336;;21/09/2022;;trip;Atrip;19:15:00;;;1;509;21.34;34.3440;0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276864;-25.443304;;21/09/2022;;trip;Atrip;19:15:01;;;1;510;21.08;33.9120;-0.1200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276775;-25.443272;;21/09/2022;;trip;Atrip;19:15:02;;;1;511;21.08;33.9120;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276686;-25.443240;;21/09/2022;;trip;Atrip;19:15:03;;;1;512;20.81;33.4800;-0.1200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276598;-25.443211;;21/09/2022;;trip;Atrip;19:15:04;;;1;513;21.01;33.8040;0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276511;-25.443180;;21/09/2022;;trip;Atrip;19:15:05;;;1;514;20.81;33.4800;-0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276422;-25.443150;;21/09/2022;;trip;Atrip;19:15:06;;;1;515;21.73;34.9560;0.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276333;-25.443116;;21/09/2022;;trip;Atrip;19:15:07;;;1;516;21.43;34.4880;-0.1300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276244;-25.443082;;21/09/2022;;trip;Atrip;19:15:08;;;1;517;21.93;35.2800;0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276154;-25.443048;;21/09/2022;;trip;Atrip;19:15:09;;;1;518;22.13;35.6040;0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.276060;-25.443015;;21/09/2022;;trip;Atrip;19:15:10;;;1;519;22.87;36.7920;0.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275965;-25.442981;;21/09/2022;;trip;Atrip;19:15:11;;;1;520;22.89;36.8280;0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275869;-25.442948;;21/09/2022;;trip;Atrip;19:15:12;;;1;521;22.91;36.8640;0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275773;-25.442915;;21/09/2022;;trip;Atrip;19:15:13;;;1;522;23.09;37.1520;0.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275676;-25.442884;;21/09/2022;;trip;Atrip;19:15:14;;;1;523;22.82;36.7200;-0.1200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275583;-25.442849;;21/09/2022;;trip;Atrip;19:15:15;;;1;524;22.80;36.6840;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275489;-25.442813;;21/09/2022;;trip;Atrip;19:15:16;;;1;525;22.78;36.6480;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275397;-25.442774;;21/09/2022;;trip;Atrip;19:15:17;;;1;526;22.04;35.4600;-0.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275312;-25.442739;;21/09/2022;;trip;Atrip;19:15:18;;;1;527;20.99;33.7680;-0.4700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275230;-25.442708;;21/09/2022;;trip;Atrip;19:15:19;;;1;528;20.07;32.2920;-0.4100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275149;-25.442677;;21/09/2022;;trip;Atrip;19:15:20;;;1;529;20.00;32.1840;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.275069;-25.442645;;21/09/2022;;trip;Atrip;19:15:21;;;1;530;20.05;32.2560;0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274987;-25.442611;;21/09/2022;;trip;Atrip;19:15:22;;;1;531;20.25;32.5800;0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274902;-25.442578;;21/09/2022;;trip;Atrip;19:15:23;;;1;532;20.43;32.8680;0.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274819;-25.442543;;21/09/2022;;trip;Atrip;19:15:24;;;1;533;20.36;32.7600;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274735;-25.442514;;21/09/2022;;trip;Atrip;19:15:25;;;1;534;19.91;32.0400;-0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274647;-25.442486;;21/09/2022;;trip;Atrip;19:15:26;;;1;535;20.92;33.6600;0.4500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274554;-25.442453;;21/09/2022;;trip;Atrip;19:15:27;;;1;536;22.89;36.8280;0.8800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274461;-25.442414;;21/09/2022;;trip;Atrip;19:15:28;;;1;537;23.29;37.4760;0.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274368;-25.442376;;21/09/2022;;trip;Atrip;19:15:29;;;1;538;22.89;36.8280;-0.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274272;-25.442341;;21/09/2022;;trip;Atrip;19:15:30;;;1;539;23.67;38.0880;0.3500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274173;-25.442306;;21/09/2022;;trip;Atrip;19:15:31;;;1;540;24.01;38.6280;0.1500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.274071;-25.442271;;21/09/2022;;trip;Atrip;19:15:32;;;1;541;24.95;40.1400;0.4200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273975;-25.442233;;21/09/2022;;trip;Atrip;19:15:33;;;1;542;22.82;36.7200;-0.9500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273877;-25.442193;;21/09/2022;;trip;Atrip;19:15:34;;;1;543;26.31;42.3360;1.5600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273771;-25.442152;;21/09/2022;;trip;Atrip;19:15:35;;;1;544;26.29;42.3000;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273662;-25.442107;;21/09/2022;;trip;Atrip;19:15:36;;;1;545;26.74;43.0200;0.2000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273553;-25.442065;;21/09/2022;;trip;Atrip;19:15:37;;;1;546;26.09;41.9760;-0.2900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273450;-25.442025;;21/09/2022;;trip;Atrip;19:15:38;;;1;547;26.02;41.8680;-0.0300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273345;-25.441985;;21/09/2022;;trip;Atrip;19:15:39;;;1;548;25.19;40.5360;-0.3700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273242;-25.441944;;21/09/2022;;trip;Atrip;19:15:40;;;1;549;25.08;40.3560;-0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273140;-25.441903;;21/09/2022;;trip;Atrip;19:15:41;;;1;550;25.13;40.4280;0.0200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.273035;-25.441862;;21/09/2022;;trip;Atrip;19:15:42;;;1;551;25.80;41.5080;0.3000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272928;-25.441817;;21/09/2022;;trip;Atrip;19:15:43;;;1;552;27.21;43.7760;0.6300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272824;-25.441771;;21/09/2022;;trip;Atrip;19:15:44;;;1;553;24.84;39.9600;-1.0600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272722;-25.441730;;21/09/2022;;trip;Atrip;19:15:45;;;1;554;25.22;40.5720;0.1700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272621;-25.441694;;21/09/2022;;trip;Atrip;19:15:46;;;1;555;23.34;37.5480;-0.8400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272535;-25.441663;;21/09/2022;;trip;Atrip;19:15:47;;;1;556;19.04;30.6360;-1.9200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272467;-25.441636;;21/09/2022;;trip;Atrip;19:15:48;;;1;557;15.98;25.7040;-1.3700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272430;-25.441620;;21/09/2022;;trip;Atrip;19:15:49;;;1;558;10.76;17.3160;-2.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272435;-25.441626;;21/09/2022;;trip;Atrip;19:15:50;;;1;559;3.02;4.8600;-3.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272438;-25.441629;;21/09/2022;;trip;Atrip;19:15:51;;;1;560;0.00;0.0000;-1.3500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272443;-25.441635;;21/09/2022;;trip;Atrip;19:15:52;;;1;561;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272446;-25.441638;;21/09/2022;;trip;Atrip;19:15:53;;;1;562;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272449;-25.441641;;21/09/2022;;trip;Atrip;19:15:54;;;1;563;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272452;-25.441645;;21/09/2022;;trip;Atrip;19:15:55;;;1;564;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272454;-25.441648;;21/09/2022;;trip;Atrip;19:15:56;;;1;565;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272456;-25.441650;;21/09/2022;;trip;Atrip;19:15:57;;;1;566;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272460;-25.441654;;21/09/2022;;trip;Atrip;19:15:58;;;1;567;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272463;-25.441656;;21/09/2022;;trip;Atrip;19:15:59;;;1;568;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272466;-25.441659;;21/09/2022;;trip;Atrip;19:16:00;;;1;569;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272469;-25.441662;;21/09/2022;;trip;Atrip;19:16:01;;;1;570;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272472;-25.441665;;21/09/2022;;trip;Atrip;19:16:02;;;1;571;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272474;-25.441668;;21/09/2022;;trip;Atrip;19:16:03;;;1;572;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272476;-25.441671;;21/09/2022;;trip;Atrip;19:16:04;;;1;573;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272477;-25.441672;;21/09/2022;;trip;Atrip;19:16:05;;;1;574;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272478;-25.441674;;21/09/2022;;trip;Atrip;19:16:06;;;1;575;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272479;-25.441676;;21/09/2022;;trip;Atrip;19:16:07;;;1;576;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272480;-25.441677;;21/09/2022;;trip;Atrip;19:16:08;;;1;577;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272480;-25.441678;;21/09/2022;;trip;Atrip;19:16:09;;;1;578;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272481;-25.441680;;21/09/2022;;trip;Atrip;19:16:10;;;1;579;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272481;-25.441680;;21/09/2022;;trip;Atrip;19:16:11;;;1;580;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272481;-25.441681;;21/09/2022;;trip;Atrip;19:16:12;;;1;581;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272481;-25.441682;;21/09/2022;;trip;Atrip;19:16:13;;;1;582;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441683;;21/09/2022;;trip;Atrip;19:16:14;;;1;583;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441683;;21/09/2022;;trip;Atrip;19:16:15;;;1;584;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441683;;21/09/2022;;trip;Atrip;19:16:16;;;1;585;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441684;;21/09/2022;;trip;Atrip;19:16:17;;;1;586;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441685;;21/09/2022;;trip;Atrip;19:16:18;;;1;587;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441686;;21/09/2022;;trip;Atrip;19:16:19;;;1;588;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441686;;21/09/2022;;trip;Atrip;19:16:20;;;1;589;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441687;;21/09/2022;;trip;Atrip;19:16:21;;;1;590;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441688;;21/09/2022;;trip;Atrip;19:16:22;;;1;591;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441689;;21/09/2022;;trip;Atrip;19:16:23;;;1;592;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272482;-25.441689;;21/09/2022;;trip;Atrip;19:16:24;;;1;593;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272483;-25.441690;;21/09/2022;;trip;Atrip;19:16:25;;;1;594;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272483;-25.441691;;21/09/2022;;trip;Atrip;19:16:26;;;1;595;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272484;-25.441692;;21/09/2022;;trip;Atrip;19:16:27;;;1;596;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.272484;-25.441692;;21/09/2022;;trip;Atrip;19:16:28;;;1;597;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
